timestamp,route,selector,label,placeholder,field_type,required,predicted,score,threshold_used,confidence_signals,decision
2025-06-29T18:45:25.352237,/classify,#_systemfield_name,Name,Type here...,text,True,last_name,0.6421,0.45,"pattern_match,pattern_canonical_match,required_field",accept
2025-06-29T18:45:25.352607,/classify,#_systemfield_email,Email,hello@example.com...,email,True,email,1.0,0.65,"pattern_match,pattern_canonical_match,required_field",accept
2025-06-29T18:45:25.352981,/classify,#bcde86bc-5e6a-437f-843c-a178f8a06ed6,Phone number,1-415-555-1234...,tel,True,phone,0.6913,0.6,"pattern_match,pattern_canonical_match,required_field",accept
2025-06-29T18:45:25.353332,/classify,#_systemfield_resume,Resume/CV,,file,True,disability_status,0.4406,0.55,required_field,reject
2025-06-29T18:45:25.353740,/classify,#3254c8ad-c999-4ea2-88ff-9f937d937d0d,"[Optional] If you been referred by a current Air Space Intelligence employee, please provide their first and last name.",Type here...,text,False,first_name,0.2219,0.4,"pattern_match,pattern_canonical_match,multiple_patterns",reject
2025-06-29T18:45:25.354108,/classify,#5b99c213-183e-4ce7-96e9-5e14c3fa59d1,LinkedIn,Type here...,text,False,linkedin,1.0,0.55,pattern_match,accept
2025-06-29T18:45:25.354492,/classify,#81546cf1-c6a2-4734-b936-3f196447398b,Twitter,Type here...,text,False,email,0.3879,0.6,,reject
2025-06-29T18:45:25.354856,/classify,#fb67ac4f-1d56-42d5-8ec3-e94b9e8f91ed,GitHub,Type here...,text,False,github,1.0,0.55,pattern_match,accept
2025-06-29T18:45:25.355231,/classify,#039bcfd7-7310-4838-a15c-185c5a147865,Other website,Type here...,text,False,location,0.284,0.73,"pattern_match,ambiguous_label,generic_terms",reject
2025-06-29T18:45:25.355641,/classify,#d55a3dde-b6c9-4795-b9fe-f253484a2ac2_9bb37cdc-2ade-43da-b8dd-5161bd9f9729-labeled-radio-0,A United States citizen or national.,,radio,False,ethnicity,0.1914,0.75,pattern_match,reject
2025-06-29T18:45:25.356075,/classify,#d55a3dde-b6c9-4795-b9fe-f253484a2ac2_9bb37cdc-2ade-43da-b8dd-5161bd9f9729-labeled-radio-1,A person lawfully admitted for permanent resident of the United States (IE. a green card holder).,,radio,False,ethnicity,0.1034,0.75,pattern_match,reject
2025-06-29T18:45:25.356503,/classify,#d55a3dde-b6c9-4795-b9fe-f253484a2ac2_9bb37cdc-2ade-43da-b8dd-5161bd9f9729-labeled-radio-2,A person admitted as a refugee to the united states under 8 U.S.C. 1157.,,radio,False,bio,0.0628,0.75,pattern_match,reject
2025-06-29T18:45:25.356917,/classify,#d55a3dde-b6c9-4795-b9fe-f253484a2ac2_9bb37cdc-2ade-43da-b8dd-5161bd9f9729-labeled-radio-3,A person admitted as an asylee to the United States under 8 U.S.C 1158.,,radio,False,bio,0.0061,0.75,pattern_match,reject
2025-06-29T18:45:25.357327,/classify,#d55a3dde-b6c9-4795-b9fe-f253484a2ac2_9bb37cdc-2ade-43da-b8dd-5161bd9f9729-labeled-radio-4,None of the above.,,radio,False,veteran_status,0.1481,0.8,,reject
2025-06-29T18:45:25.357735,/classify,#eeace0e3-353e-48f5-997f-b5fe9398b6d8,"If you are citizen of multiple countries, please list all countries of which you are a citizen.",Type here...,text,False,ethnicity,0.1314,0.6,,reject
2025-06-29T18:45:25.358127,/classify,#d55a3dde-b6c9-4795-b9fe-f253484a2ac2_2c8e43bc-3d05-477f-b390-6c2b033ae466-labeled-radio-0,Yes.,,radio,False,first_name,0.2278,0.8,,reject
2025-06-29T18:45:25.358547,/classify,#d55a3dde-b6c9-4795-b9fe-f253484a2ac2_2c8e43bc-3d05-477f-b390-6c2b033ae466-labeled-radio-1,No.,,radio,False,veteran_status,0.3175,0.85,short_label,reject
2025-06-29T18:45:25.358942,/classify,#d55a3dde-b6c9-4795-b9fe-f253484a2ac2_eb25f15d-6f87-4d07-91aa-1a4f9e0c6c16-labeled-radio-0,Yes.,,radio,False,first_name,0.2278,0.8,,reject
2025-06-29T18:45:25.359351,/classify,#d55a3dde-b6c9-4795-b9fe-f253484a2ac2_eb25f15d-6f87-4d07-91aa-1a4f9e0c6c16-labeled-radio-1,"No, but I am planning to relocate.",,radio,False,location,0.1227,0.8,,reject
2025-06-29T18:45:25.359744,/classify,#d55a3dde-b6c9-4795-b9fe-f253484a2ac2_eb25f15d-6f87-4d07-91aa-1a4f9e0c6c16-labeled-radio-2,No.,,radio,False,veteran_status,0.3175,0.85,short_label,reject
2025-06-29T18:45:25.360135,/classify,#4946c22b-5423-40db-899c-04c7d1b514e0,What state do you live in?,Type here...,text,False,location,0.2238,0.55,pattern_match,reject
2025-06-29T18:45:25.360571,/classify,#d55a3dde-b6c9-4795-b9fe-f253484a2ac2_09304636-3b31-4114-9695-a593f32dcf02-labeled-radio-0,"Yes, I am willing to work in Boston.",,radio,False,linkedin,0.0981,0.8,,reject
2025-06-29T18:45:25.361012,/classify,#d55a3dde-b6c9-4795-b9fe-f253484a2ac2_09304636-3b31-4114-9695-a593f32dcf02-labeled-radio-1,I am not open to relocation.,,radio,False,disability_status,0.0903,0.8,,reject
2025-06-29T18:45:25.361512,/classify,#d55a3dde-b6c9-4795-b9fe-f253484a2ac2_09304636-3b31-4114-9695-a593f32dcf02-labeled-radio-2,Other.,,radio,False,location,0.3328,0.8,,reject
2025-06-29T18:45:25.362086,/classify,#d55a3dde-b6c9-4795-b9fe-f253484a2ac2_c5cfe1e9-d4f4-4b68-bf01-7bc3f5877862-labeled-radio-0,"Yes, I hold an active U.S. security clearance.",,radio,False,linkedin,0.1791,0.8,,reject
2025-06-29T18:45:25.362511,/classify,#d55a3dde-b6c9-4795-b9fe-f253484a2ac2_c5cfe1e9-d4f4-4b68-bf01-7bc3f5877862-labeled-radio-1,"Yes, I am eligible to hold a U.S. security clearance.",,radio,False,linkedin,0.1414,0.8,,reject
2025-06-29T18:45:25.362929,/classify,#d55a3dde-b6c9-4795-b9fe-f253484a2ac2_c5cfe1e9-d4f4-4b68-bf01-7bc3f5877862-labeled-radio-2,"No, I am not eligible to hold a U.S. security clearance.",,radio,False,linkedin,0.1718,0.8,,reject
2025-06-29T18:45:25.363328,/classify,#d55a3dde-b6c9-4795-b9fe-f253484a2ac2_c5cfe1e9-d4f4-4b68-bf01-7bc3f5877862-labeled-radio-3,I don't know.,,radio,False,first_name,0.3255,0.8,,reject
2025-06-29T18:45:25.363709,/classify,#8f1726ac-b8fe-48a4-a272-a5972fde60ac,How did you hear about us?,Type here...,textarea,True,first_name,0.136,0.6,required_field,reject
2025-06-29T18:45:25.364101,/classify,#5a68c676-89cf-422a-9f70-984fed4f7e62,Video / Demo,Type here...,text,False,email,0.2482,0.6,,reject
2025-06-29T18:45:25.364470,/classify,#g-recaptcha-response-100000,,,textarea,False,disability_status,0.4254,0.65,,reject
2025-06-29T18:45:25.375926,/fill,#_systemfield_name,last_name,,,,last_name,0.6421,0.45,"pattern_match,pattern_canonical_match,required_field",filled
2025-06-29T18:45:25.375939,/fill,#_systemfield_email,email,,,,email,1,0.65,"pattern_match,pattern_canonical_match,required_field",filled
2025-06-29T18:45:25.375944,/fill,#bcde86bc-5e6a-437f-843c-a178f8a06ed6,phone,,,,phone,0.6913,0.6,"pattern_match,pattern_canonical_match,required_field",filled
2025-06-29T18:45:25.375948,/fill,#5b99c213-183e-4ce7-96e9-5e14c3fa59d1,linkedin,,,,linkedin,1,0.55,pattern_match,filled
2025-06-29T18:45:25.375954,/fill,#fb67ac4f-1d56-42d5-8ec3-e94b9e8f91ed,github,,,,github,1,0.55,pattern_match,filled
2025-06-29T21:13:39.484842,/classify,#resume-upload-input,,,file,False,education_degree,0.5508,0.6,,reject
2025-06-29T21:13:39.485576,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(1) > ul > li.application-question:nth-of-type(2) > label > div.application-field:nth-of-type(2) > input,,,text,True,first_name,0.7256,0.45,"pattern_match,pattern_canonical_match,required_field",accept
2025-06-29T21:13:39.486106,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(1) > ul > li.application-question:nth-of-type(3) > label > div.application-field:nth-of-type(2) > input,,,email,True,email,0.9417,0.6,"pattern_match,pattern_canonical_match,required_field,has_validation",accept
2025-06-29T21:13:39.486620,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(1) > ul > li.application-question:nth-of-type(4) > label > div.application-field:nth-of-type(2) > input,,,text,True,phone,0.8986,0.45,"pattern_match,pattern_canonical_match,required_field",accept
2025-06-29T21:13:39.487148,/classify,#location-input,,,text,False,location,0.7687,0.6,,accept
2025-06-29T21:13:39.487660,/classify,#selected-location,,,hidden,False,first_name,0.3894,0.95,,reject
2025-06-29T21:13:39.488179,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(1) > ul > li.application-question:nth-of-type(6) > label > div.application-field:nth-of-type(2) > input,,,text,False,work_company,0.4515,0.65,short_label,reject
2025-06-29T21:13:39.488689,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(2) > ul > li.application-question:nth-of-type(1) > label > div.application-field:nth-of-type(2) > input,,,text,False,first_name,0.3975,0.55,pattern_match,reject
2025-06-29T21:13:39.489203,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(2) > ul > li.application-question:nth-of-type(2) > label > div.application-field:nth-of-type(2) > input,,,text,False,last_name,0.4478,0.55,pattern_match,reject
2025-06-29T21:13:39.489709,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(2) > ul > li.application-question:nth-of-type(3) > label > div.application-field:nth-of-type(2) > input,,,text,False,first_name,0.3375,0.55,pattern_match,reject
2025-06-29T21:13:39.490220,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(2) > ul > li.application-question:nth-of-type(4) > label > div.application-field:nth-of-type(2) > input,,,text,False,first_name,0.4115,0.55,pattern_match,reject
2025-06-29T21:13:39.490728,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(2) > ul > li.application-question:nth-of-type(5) > label > div.application-field:nth-of-type(2) > input,,,text,False,last_name,0.4701,0.55,pattern_match,reject
2025-06-29T21:13:39.491260,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(3) > input,,,hidden,False,work_company,0.3635,0.95,,reject
2025-06-29T21:13:39.491826,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(3) > ul > li.application-question.custom-question:nth-of-type(1) > div > div.application-field.full-width.required-field:nth-of-type(2) > ul > li:nth-of-type(1) > label > input,,,radio,True,work_company,0.4666,0.75,required_field,reject
2025-06-29T21:13:39.492379,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(3) > ul > li.application-question.custom-question:nth-of-type(1) > div > div.application-field.full-width.required-field:nth-of-type(2) > ul > li:nth-of-type(2) > label > input,,,radio,True,work_company,0.4666,0.75,required_field,reject
2025-06-29T21:13:39.492900,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(3) > ul > li.application-question.custom-question:nth-of-type(2) > div > div.application-field.full-width.required-field:nth-of-type(2) > ul > li:nth-of-type(1) > label > input,,,radio,True,last_name,0.4207,0.75,required_field,reject
2025-06-29T21:13:39.493430,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(3) > ul > li.application-question.custom-question:nth-of-type(2) > div > div.application-field.full-width.required-field:nth-of-type(2) > ul > li:nth-of-type(2) > label > input,,,radio,True,last_name,0.4207,0.75,required_field,reject
2025-06-29T21:13:39.493959,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(4) > input,,,hidden,False,first_name,0.4394,0.95,,reject
2025-06-29T21:13:39.494478,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(4) > ul > li.application-question.custom-question > div > div.application-field.full-width.required-field:nth-of-type(2) > ul > li:nth-of-type(1) > label > input,,,radio,True,last_name,0.4066,0.75,required_field,reject
2025-06-29T21:13:39.495004,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(4) > ul > li.application-question.custom-question > div > div.application-field.full-width.required-field:nth-of-type(2) > ul > li:nth-of-type(2) > label > input,,,radio,True,last_name,0.4066,0.75,required_field,reject
2025-06-29T21:13:39.495554,/classify,#additional-information,ADDITIONAL INFORMATION,Add a cover letter or anything else you want to share.,textarea,False,education_degree,0.2943,0.83,"ambiguous_label,generic_terms",reject
2025-06-29T21:13:39.496066,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.eeo-section.page-centered.application-form:nth-of-type(6) > div.application-question:nth-of-type(1) > label > div.application-field:nth-of-type(2) > div.application-dropdown > select,,,select-one,False,education_degree,0.3949,0.55,pattern_match,reject
2025-06-29T21:13:39.497866,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.eeo-section.page-centered.application-form:nth-of-type(6) > div.application-question:nth-of-type(2) > label > div.application-field:nth-of-type(2) > div.application-dropdown > select,,,select-one,False,last_name,0.3726,0.6,,reject
2025-06-29T21:13:39.498420,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.eeo-section.page-centered.application-form:nth-of-type(6) > div.application-question:nth-of-type(3) > label > div.application-field:nth-of-type(2) > div.application-dropdown > select,,,select-one,False,last_name,0.4088,0.6,,reject
2025-06-29T21:13:39.498930,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > input:nth-of-type(1),,,hidden,False,education_degree,0.4013,0.95,,reject
2025-06-29T21:13:39.499476,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > input:nth-of-type(2),,,hidden,False,education_school,0.3625,0.9,pattern_match,reject
2025-06-29T21:13:39.499983,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > input:nth-of-type(3),,,hidden,False,last_name,0.4597,0.95,,reject
2025-06-29T21:13:39.500485,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > input:nth-of-type(4),,,hidden,False,work_title,0.3355,0.95,,reject
2025-06-29T21:13:39.500996,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > input:nth-of-type(5),,,hidden,False,work_company,0.3479,0.95,,reject
2025-06-29T21:13:39.501507,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > input:nth-of-type(6),,,hidden,False,first_name,0.3914,0.95,,reject
2025-06-29T21:13:39.502019,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > input:nth-of-type(7),,,hidden,False,location,0.3284,0.95,,reject
2025-06-29T21:13:39.502533,/classify,#hcaptchaResponseInput,,,hidden,False,first_name,0.45,0.95,,reject
2025-06-29T21:13:39.503047,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > input:nth-of-type(9),,,hidden,False,location,0.3509,0.95,,reject
2025-06-29T21:13:39.525218,/fill,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(1) > ul > li.application-question:nth-of-type(2) > label > div.application-field:nth-of-type(2) > input,first_name,,,,first_name,0.7256,0.45,"pattern_match,pattern_canonical_match,required_field",filled
2025-06-29T21:13:39.525245,/fill,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(1) > ul > li.application-question:nth-of-type(3) > label > div.application-field:nth-of-type(2) > input,email,,,,email,0.9417,0.6,"pattern_match,pattern_canonical_match,required_field,has_validation",filled
2025-06-29T21:13:39.525257,/fill,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(1) > ul > li.application-question:nth-of-type(4) > label > div.application-field:nth-of-type(2) > input,phone,,,,phone,0.8986,0.45,"pattern_match,pattern_canonical_match,required_field",filled
2025-06-29T21:13:39.525266,/fill,#location-input,location,,,,location,0.7687,0.6,,filled
2025-06-29T21:56:44.566021,/classify,#resume-upload-input,,,file,False,education_degree,0.5508,0.6,,reject
2025-06-29T21:56:44.566880,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(1) > ul > li.application-question:nth-of-type(2) > label > div.application-field:nth-of-type(2) > input,,,text,True,first_name,0.7256,0.45,"pattern_match,pattern_canonical_match,required_field",accept
2025-06-29T21:56:44.567679,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(1) > ul > li.application-question:nth-of-type(3) > label > div.application-field:nth-of-type(2) > input,,,email,True,email,0.9417,0.6,"pattern_match,pattern_canonical_match,required_field,has_validation",accept
2025-06-29T21:56:44.568550,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(1) > ul > li.application-question:nth-of-type(4) > label > div.application-field:nth-of-type(2) > input,,,text,True,phone,0.8986,0.45,"pattern_match,pattern_canonical_match,required_field",accept
2025-06-29T21:56:44.569358,/classify,#location-input,,,text,False,location,0.7687,0.6,,accept
2025-06-29T21:56:44.569870,/classify,#selected-location,,,hidden,False,first_name,0.3894,0.95,,reject
2025-06-29T21:56:44.570377,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(1) > ul > li.application-question:nth-of-type(6) > label > div.application-field:nth-of-type(2) > input,,,text,False,work_company,0.4515,0.65,short_label,reject
2025-06-29T21:56:44.570902,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(2) > ul > li.application-question:nth-of-type(1) > label > div.application-field:nth-of-type(2) > input,,,text,False,first_name,0.3975,0.55,pattern_match,reject
2025-06-29T21:56:44.571425,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(2) > ul > li.application-question:nth-of-type(2) > label > div.application-field:nth-of-type(2) > input,,,text,False,last_name,0.4478,0.55,pattern_match,reject
2025-06-29T21:56:44.571928,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(2) > ul > li.application-question:nth-of-type(3) > label > div.application-field:nth-of-type(2) > input,,,text,False,first_name,0.3375,0.55,pattern_match,reject
2025-06-29T21:56:44.572439,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(2) > ul > li.application-question:nth-of-type(4) > label > div.application-field:nth-of-type(2) > input,,,text,False,first_name,0.4115,0.55,pattern_match,reject
2025-06-29T21:56:44.572942,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(2) > ul > li.application-question:nth-of-type(5) > label > div.application-field:nth-of-type(2) > input,,,text,False,last_name,0.4701,0.55,pattern_match,reject
2025-06-29T21:56:44.573467,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(3) > input,,,hidden,False,work_company,0.3635,0.95,,reject
2025-06-29T21:56:44.573989,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(3) > ul > li.application-question.custom-question:nth-of-type(1) > div > div.application-field.full-width.required-field:nth-of-type(2) > ul > li:nth-of-type(1) > label > input,,,radio,True,work_company,0.4666,0.75,required_field,reject
2025-06-29T21:56:44.574559,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(3) > ul > li.application-question.custom-question:nth-of-type(1) > div > div.application-field.full-width.required-field:nth-of-type(2) > ul > li:nth-of-type(2) > label > input,,,radio,True,work_company,0.4666,0.75,required_field,reject
2025-06-29T21:56:44.575098,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(3) > ul > li.application-question.custom-question:nth-of-type(2) > div > div.application-field.full-width.required-field:nth-of-type(2) > ul > li:nth-of-type(1) > label > input,,,radio,True,last_name,0.4207,0.75,required_field,reject
2025-06-29T21:56:44.575617,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(3) > ul > li.application-question.custom-question:nth-of-type(2) > div > div.application-field.full-width.required-field:nth-of-type(2) > ul > li:nth-of-type(2) > label > input,,,radio,True,last_name,0.4207,0.75,required_field,reject
2025-06-29T21:56:44.576158,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(4) > input,,,hidden,False,first_name,0.4394,0.95,,reject
2025-06-29T21:56:44.576676,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(4) > ul > li.application-question.custom-question > div > div.application-field.full-width.required-field:nth-of-type(2) > ul > li:nth-of-type(1) > label > input,,,radio,True,last_name,0.4066,0.75,required_field,reject
2025-06-29T21:56:44.577204,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.page-centered.application-form:nth-of-type(4) > ul > li.application-question.custom-question > div > div.application-field.full-width.required-field:nth-of-type(2) > ul > li:nth-of-type(2) > label > input,,,radio,True,last_name,0.4066,0.75,required_field,reject
2025-06-29T21:56:44.577760,/classify,#additional-information,ADDITIONAL INFORMATION,Add a cover letter or anything else you want to share.,textarea,False,education_degree,0.2943,0.83,"ambiguous_label,generic_terms",reject
2025-06-29T21:56:44.578269,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.eeo-section.page-centered.application-form:nth-of-type(6) > div.application-question:nth-of-type(1) > label > div.application-field:nth-of-type(2) > div.application-dropdown > select,,,select-one,False,education_degree,0.3949,0.55,pattern_match,reject
2025-06-29T21:56:44.579218,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.eeo-section.page-centered.application-form:nth-of-type(6) > div.application-question:nth-of-type(2) > label > div.application-field:nth-of-type(2) > div.application-dropdown > select,,,select-one,False,last_name,0.3726,0.6,,reject
2025-06-29T21:56:44.579731,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > div.section.eeo-section.page-centered.application-form:nth-of-type(6) > div.application-question:nth-of-type(3) > label > div.application-field:nth-of-type(2) > div.application-dropdown > select,,,select-one,False,last_name,0.4088,0.6,,reject
2025-06-29T21:56:44.580257,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > input:nth-of-type(1),,,hidden,False,education_degree,0.4013,0.95,,reject
2025-06-29T21:56:44.580774,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > input:nth-of-type(2),,,hidden,False,education_school,0.3625,0.9,pattern_match,reject
2025-06-29T21:56:44.581283,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > input:nth-of-type(3),,,hidden,False,last_name,0.4597,0.95,,reject
2025-06-29T21:56:44.581785,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > input:nth-of-type(4),,,hidden,False,work_title,0.3355,0.95,,reject
2025-06-29T21:56:44.582301,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > input:nth-of-type(5),,,hidden,False,work_company,0.3479,0.95,,reject
2025-06-29T21:56:44.582804,/classify,html > body.application.header-compact > div.content-wrapper.application-page:nth-of-type(2) > div.content > div.section-wrapper.page-full-width:nth-of-type(2) > form > input:nth-of-type(6),,,hidden,False,first_name,0.3914,0.95,,reject
